"Fecha;Circulación Monetaria;CC en BCRA;Base Monetaria"
"08-05-14;270170000000;92379000000;362549000000"
"09-05-14;271028000000;91196000000;362224000000"
"12-05-14;271258000000;90083000000;361341000000"
"13-05-14;270500000000;92508000000;363008000000"
"14-05-14;268846000000;88672000000;357518000000"
"15-05-14;267814000000;87724000000;355538000000"
"16-05-14;266802000000;86518000000;353320000000"
"19-05-14;266214000000;85294000000;351508000000"
"20-05-14;265042000000;85116000000;350158000000"
"21-05-14;264050000000;90132000000;354182000000"
"22-05-14;263325000000;92393000000;355718000000"
"23-05-14;263086000000;81745000000;344831000000"
"26-05-14;263236000000;74837000000;338073000000"
"27-05-14;263254000000;82626000000;345880000000"
"28-05-14;264428000000;81795000000;346223000000"
"29-05-14;265119000000;77831000000;342950000000"
"30-05-14;266718000000;82209000000;348927000000"
"02-06-14;268855000000;96738000000;365593000000"
"03-06-14;270332000000;96319000000;366651000000"
"04-06-14;271705000000;98504000000;370209000000"
"05-06-14;274181000000;95489000000;369670000000"
"06-06-14;276743000000;87789000000;364532000000"
"09-06-14;278127000000;92361000000;370488000000"
"10-06-14;278419000000;93387000000;371806000000"
"11-06-14;277886000000;94665000000;372551000000"
"12-06-14;277706000000;99103000000;376809000000"
"13-06-14;277212000000;87961000000;365173000000"
"16-06-14;277339000000;82076000000;359415000000"
"17-06-14;277222000000;82786000000;360008000000"
"18-06-14;277634000000;84940000000;362574000000"
"19-06-14;277945000000;84340000000;362285000000"
"23-06-14;278387000000;84838000000;363225000000"
"24-06-14;281280000000;81711000000;362991000000"
"25-06-14;282621000000;82966000000;365587000000"
"26-06-14;283127000000;89489000000;372616000000"
"27-06-14;284196000000;86511000000;370707000000"
"30-06-14;286194000000;84417000000;370611000000"
"01-07-14;288116000000;94603000000;382719000000"
"02-07-14;290247000000;95454000000;385701000000"
"03-07-14;292820000000;100412000000;393232000000"
"04-07-14;296547000000;96845000000;393392000000"
"07-07-14;299278000000;95504000000;394782000000"
"08-07-14;299404000000;96320000000;395724000000"
"10-07-14;300759000000;91221000000;391980000000"
"11-07-14;300502000000;89823000000;390325000000"
"14-07-14;299444000000;92516000000;391960000000"
"15-07-14;297528000000;94116000000;391644000000"
"16-07-14;295901000000;93026000000;388927000000"
"17-07-14;294863000000;86440000000;381303000000"
"18-07-14;293892000000;87011000000;380903000000"
"21-07-14;293596000000;87513000000;381109000000"
"22-07-14;292692000000;85175000000;377867000000"
"23-07-14;291826000000;88868000000;380694000000"
"24-07-14;291551000000;84796000000;376347000000"
"25-07-14;291650000000;80786000000;372436000000"
"28-07-14;292155000000;76971000000;369126000000"
"29-07-14;292938000000;77557000000;370495000000"
"30-07-14;293466000000;76600000000;370066000000"
"31-07-14;295394000000;76295000000;371689000000"
"01-08-14;297702000000;92195000000;389897000000"
"04-08-14;300254000000;89187000000;389441000000"
"05-08-14;301974000000;87351000000;389325000000"
"06-08-14;303831000000;83297000000;387128000000"
"07-08-14;304131000000;83770000000;387901000000"
"08-08-14;305128000000;84539000000;389667000000"
"11-08-14;305290000000;82532000000;387822000000"
"12-08-14;304348000000;88384000000;392732000000"
"13-08-14;302414000000;90971000000;393385000000"
"14-08-14;301228000000;90677000000;391905000000"
"15-08-14;300504000000;90566000000;391070000000"
"19-08-14;299874000000;94473000000;394347000000"
"20-08-14;298432000000;91538000000;389970000000"
"21-08-14;297216000000;99537000000;396753000000"
"22-08-14;295974000000;100634000000;396608000000"
"25-08-14;296174000000;96838000000;393012000000"
"26-08-14;297423000000;95934000000;393357000000"
"27-08-14;298334000000;89638000000;387972000000"
"28-08-14;298337000000;87141000000;385478000000"
"29-08-14;299947000000;89246000000;389193000000"
"01-09-14;301598000000;104368000000;405966000000"
"02-09-14;302591000000;104107000000;406698000000"
"03-09-14;303462000000;101495000000;404957000000"
"04-09-14;305129000000;101901000000;407030000000"
"05-09-14;306711000000;99580000000;406291000000"
"08-09-14;308000000000;97703000000;405703000000"
"09-09-14;307975000000;92566000000;400541000000"
"10-09-14;306397000000;89437000000;395834000000"
"11-09-14;305414000000;96542000000;401956000000"
"12-09-14;304508000000;97596000000;402104000000"
"15-09-14;303566000000;97095000000;400661000000"
"16-09-14;302314000000;96974000000;399288000000"
"17-09-14;301315000000;89233000000;390548000000"
"18-09-14;301263000000;84830000000;386093000000"
"19-09-14;301245000000;83217000000;384462000000"
"22-09-14;300064000000;85274000000;385338000000"
"23-09-14;299352000000;86527000000;385879000000"
"24-09-14;298712000000;88000000000;386712000000"
"25-09-14;298756000000;91569000000;390325000000"
"26-09-14;304826000000;83375000000;388201000000"
"29-09-14;304855000000;83280000000;388135000000"
"30-09-14;304917000000;77397000000;382314000000"
"01-10-14;304989000000;107079000000;412068000000"
"02-10-14;305873000000;100668000000;406541000000"
"03-10-14;307246000000;98765000000;406011000000"
"06-10-14;308964000000;95781000000;404745000000"
"07-10-14;309622000000;98087000000;407709000000"
"08-10-14;309829000000;95838000000;405667000000"
"09-10-14;310412000000;94942000000;405354000000"
"10-10-14;310922000000;93886000000;404808000000"
"14-10-14;310570000000;96551000000;407121000000"
"15-10-14;309072000000;96703000000;405775000000"
"16-10-14;307302000000;100897000000;408199000000"
"17-10-14;305874000000;101661000000;407535000000"
"20-10-14;305119000000;101540000000;406659000000"
"21-10-14;304535000000;93745000000;398280000000"
"22-10-14;304382000000;92280000000;396662000000"
"23-10-14;303277000000;92835000000;396112000000"
"24-10-14;302726000000;85796000000;388522000000"
"27-10-14;302399000000;80694000000;383093000000"
"28-10-14;301839000000;82347000000;384186000000"
"29-10-14;301859000000;84150000000;386009000000"
"30-10-14;302474000000;85499000000;387973000000"
"31-10-14;303557000000;103879000000;407436000000"
"03-11-14;306571000000;107376000000;413947000000"
"04-11-14;308018000000;105944000000;413962000000"
"05-11-14;310230000000;106015000000;416245000000"
"07-11-14;311675000000;106234000000;417909000000"
"10-11-14;312715000000;106406000000;419121000000"
"11-11-14;313108000000;103504000000;416612000000"
"12-11-14;312948000000;101901000000;414849000000"
"13-11-14;312703000000;100982000000;413685000000"
"14-11-14;310718000000;96769000000;407487000000"
"17-11-14;309826000000;95716000000;405542000000"
"18-11-14;308605000000;96897000000;405502000000"
"19-11-14;307617000000;94855000000;402472000000"
"20-11-14;307532000000;89334000000;396866000000"
"21-11-14;308106000000;85663000000;393769000000"
"25-11-14;308931000000;97862000000;406793000000"
"26-11-14;309248000000;96703000000;405951000000"
"27-11-14;310236000000;83353000000;393589000000"
"28-11-14;311977000000;97147000000;409124000000"
"01-12-14;314285000000;119936000000;434221000000"
"02-12-14;317485000000;119904000000;437389000000"
"03-12-14;320249000000;116873000000;437122000000"
"04-12-14;323990000000;109530000000;433520000000"
"05-12-14;328244000000;105669000000;433913000000"
"09-12-14;330938000000;101384000000;432322000000"
"10-12-14;332661000000;94373000000;427034000000"
"11-12-14;333073000000;101953000000;435026000000"
"12-12-14;332966000000;90775000000;423741000000"
"15-12-14;333544000000;100404000000;433948000000"
"16-12-14;333601000000;109658000000;443259000000"
"17-12-14;334039000000;113650000000;447689000000"
"18-12-14;335876000000;114754000000;450630000000"
"19-12-14;339464000000;116043000000;455507000000"
"22-12-14;346292000000;110302000000;456594000000"
"23-12-14;354005000000;93974000000;447979000000"
"24-12-14;355042000000;92321000000;447363000000"
"29-12-14;358120000000;118469000000;476589000000"
"30-12-14;358752000000;103812000000;462564000000"
"02-01-15;359478000000;106383000000;465861000000"
"05-01-15;359085000000;105894000000;464979000000"
"06-01-15;358018000000;106990000000;465008000000"
"07-01-15;356105000000;102639000000;458744000000"
"08-01-15;355193000000;105599000000;460792000000"
"09-01-15;354748000000;107007000000;461755000000"
"12-01-15;354114000000;108878000000;462992000000"
"13-01-15;352524000000;112290000000;464814000000"
"14-01-15;350318000000;104793000000;455111000000"
"15-01-15;348298000000;106840000000;455138000000"
"16-01-15;346381000000;106413000000;452794000000"
"19-01-15;345209000000;107577000000;452786000000"
"20-01-15;344052000000;110569000000;454621000000"
"21-01-15;342675000000;100136000000;442811000000"
"22-01-15;341530000000;100959000000;442489000000"
"23-01-15;340840000000;103475000000;444315000000"
"26-01-15;340321000000;97810000000;438131000000"
"27-01-15;339803000000;99785000000;439588000000"
"28-01-15;339344000000;98427000000;437771000000"
"29-01-15;339720000000;105014000000;444734000000"
"30-01-15;341071000000;106923000000;447994000000"
"02-02-15;343098000000;106287000000;449385000000"
"03-02-15;344274000000;101673000000;445947000000"
"04-02-15;345362000000;104392000000;449754000000"
"05-02-15;346959000000;105000000000;451959000000"
"06-02-15;348572000000;104131000000;452703000000"
"09-02-15;349701000000;104335000000;454036000000"
"10-02-15;349822000000;106065000000;455887000000"
"11-02-15;349051000000;100415000000;449466000000"
"12-02-15;349294000000;97060000000;446354000000"
"13-02-15;349157000000;101121000000;450278000000"
"18-02-15;348175000000;105398000000;453573000000"
"19-02-15;345961000000;105949000000;451910000000"
"20-02-15;343777000000;112159000000;455936000000"
"23-02-15;342045000000;111231000000;453276000000"
"24-02-15;340289000000;109060000000;449349000000"
"25-02-15;339716000000;106115000000;445831000000"
"26-02-15;340215000000;103681000000;443896000000"
"27-02-15;341149000000;105259000000;446408000000"
"02-03-15;342730000000;114826000000;457556000000"
"03-03-15;344174000000;113010000000;457184000000"
"04-03-15;345296000000;108142000000;453438000000"
"05-03-15;347188000000;103732000000;450920000000"
"06-03-15;349010000000;99440000000;448450000000"
"09-03-15;349964000000;104111000000;454075000000"
"10-03-15;349858000000;104444000000;454302000000"
"11-03-15;349065000000;102217000000;451282000000"
"12-03-15;348010000000;106503000000;454513000000"
"13-03-15;346737000000;105482000000;452219000000"
"16-03-15;345731000000;112303000000;458034000000"
"17-03-15;344543000000;110323000000;454866000000"
"18-03-15;343334000000;112640000000;455974000000"
"19-03-15;343441000000;113077000000;456518000000"
"20-03-15;343722000000;117118000000;460840000000"
"25-03-15;344038000000;120248000000;464286000000"
"26-03-15;344784000000;99714000000;444498000000"
"27-03-15;346793000000;98178000000;444971000000"
"30-03-15;350336000000;99336000000;449672000000"
"31-03-15;350336000000;90017000000;440353000000"
"01-04-15;352123000000;114241000000;466364000000"
"06-04-15;353361000000;106504000000;459865000000"
"07-04-15;353787000000;105540000000;459327000000"
"08-04-15;352827000000;106142000000;458969000000"
"09-04-15;352171000000;110717000000;462888000000"
"10-04-15;352295000000;110707000000;463002000000"
"13-04-15;352175000000;110904000000;463079000000"
"14-04-15;351072000000;109250000000;460322000000"
"15-04-15;349453000000;113126000000;462579000000"
"16-04-15;348388000000;114940000000;463328000000"
"17-04-15;347752000000;109623000000;457375000000"
"20-04-15;347349000000;108152000000;455501000000"
"21-04-15;346685000000;107705000000;454390000000"
"22-04-15;345916000000;103386000000;449302000000"
"23-04-15;345793000000;104270000000;450063000000"
"24-04-15;346235000000;106290000000;452525000000"
"27-04-15;346876000000;98915000000;445791000000"
"28-04-15;348026000000;94386000000;442412000000"
"29-04-15;350386000000;82590000000;432976000000"
"30-04-15;352077000000;117012000000;469089000000"
"04-05-15;354594000000;116454000000;471048000000"
"05-05-15;356441000000;111913000000;468354000000"
"06-05-15;357756000000;108060000000;465816000000"
"07-05-15;359716000000;106063000000;465779000000"
"08-05-15;361538000000;108211000000;469749000000"
"11-05-15;362803000000;113094000000;475897000000"
"12-05-15;362803000000;114424000000;477227000000"
"13-05-15;361636000000;112489000000;474125000000"
"14-05-15;360409000000;111259000000;471668000000"
"15-05-15;358843000000;111532000000;470375000000"
"18-05-15;358003000000;112121000000;470124000000"
"19-05-15;356831000000;110760000000;467591000000"
"20-05-15;356602000000;111232000000;467834000000"
"21-05-15;357137000000;105381000000;462518000000"
"22-05-15;359831000000;105822000000;465653000000"
"26-05-15;359831000000;105480000000;465311000000"
"27-05-15;359831000000;109475000000;469306000000"
"28-05-15;359831000000;102551000000;462382000000"
"29-05-15;360756000000;101339000000;462095000000"
"01-06-15;361859000000;117016000000;478875000000"
"02-06-15;364646000000;116588000000;481234000000"
"03-06-15;366589000000;108669000000;475258000000"
"04-06-15;369990000000;114758000000;484748000000"
"05-06-15;372517000000;110387000000;482904000000"
"08-06-15;375004000000;116325000000;491329000000"
"09-06-15;375386000000;115580000000;490966000000"
"10-06-15;375949000000;119479000000;495428000000"
"11-06-15;376420000000;128053000000;504473000000"
"12-06-15;375906000000;125540000000;501446000000"
"15-06-15;375895000000;126216000000;502111000000"
"16-06-15;375586000000;123512000000;499098000000"
"17-06-15;374839000000;114840000000;489679000000"
"18-06-15;374673000000;111911000000;486584000000"
"19-06-15;375467000000;106011000000;481478000000"
"22-06-15;376205000000;104047000000;480252000000"
"23-06-15;376611000000;106988000000;483599000000"
"24-06-15;377332000000;110199000000;487531000000"
"25-06-15;378683000000;102656000000;481339000000"
"26-06-15;381147000000;106736000000;487883000000"
"29-06-15;384051000000;100942000000;484993000000"
"30-06-15;387518000000;95200000000;482718000000"
"01-07-15;389227000000;111104000000;500331000000"
"02-07-15;392850000000;111821000000;504671000000"
"03-07-15;396137000000;114456000000;510593000000"
"06-07-15;400133000000;109475000000;509608000000"
"07-07-15;402740000000;111075000000;513815000000"
"08-07-15;405625000000;109242000000;514867000000"
"10-07-15;407565000000;110215000000;517780000000"
"13-07-15;407893000000;107906000000;515799000000"
"14-07-15;406758000000;110580000000;517338000000"
"15-07-15;405357000000;111121000000;516478000000"
"16-07-15;403949000000;111610000000;515559000000"
"17-07-15;402617000000;115503000000;518120000000"
"20-07-15;401928000000;126121000000;528049000000"
"21-07-15;401008000000;130373000000;531381000000"
"22-07-15;400129000000;132790000000;532919000000"
"23-07-15;399529000000;133651000000;533180000000"
"24-07-15;399646000000;119755000000;519401000000"
"27-07-15;400230000000;117054000000;517284000000"
"28-07-15;400946000000;120624000000;521570000000"
"29-07-15;401706000000;113415000000;515121000000"
"30-07-15;403380000000;103925000000;507305000000"
"31-07-15;405338000000;114829000000;520167000000"
"03-08-15;407686000000;123850000000;531536000000"
"04-08-15;409405000000;131500000000;540905000000"
"05-08-15;411113000000;124894000000;536007000000"
"06-08-15;413390000000;119787000000;533177000000"
"07-08-15;414732000000;117156000000;531888000000"
"10-08-15;415430000000;118330000000;533760000000"
"11-08-15;414949000000;121815000000;536764000000"
"12-08-15;413996000000;117807000000;531803000000"
"13-08-15;413091000000;118212000000;531303000000"
"14-08-15;412176000000;120483000000;532659000000"
"18-08-15;411579000000;116414000000;527993000000"
"19-08-15;410202000000;120586000000;530788000000"
"20-08-15;408918000000;113204000000;522122000000"
"21-08-15;407447000000;112420000000;519867000000"
"24-08-15;406748000000;110168000000;516916000000"
"25-08-15;405741000000;113988000000;519729000000"
"26-08-15;405031000000;112661000000;517692000000"
"27-08-15;405192000000;110182000000;515374000000"
"28-08-15;406733000000;118351000000;525084000000"
"31-08-15;408595000000;100660000000;509255000000"
"01-09-15;410099000000;122685000000;532784000000"
"02-09-15;411961000000;119461000000;531422000000"
"03-09-15;413255000000;117716000000;530971000000"
"04-09-15;415636000000;118948000000;534584000000"
"07-09-15;417157000000;117553000000;534710000000"
"08-09-15;418050000000;114194000000;532244000000"
"09-09-15;418067000000;114358000000;532425000000"
"10-09-15;418123000000;117039000000;535162000000"
"11-09-15;417572000000;124994000000;542566000000"
"14-09-15;416400000000;121970000000;538370000000"
"15-09-15;415085000000;123599000000;538684000000"
"16-09-15;413370000000;122226000000;535596000000"
"17-09-15;412478000000;119440000000;531918000000"
"18-09-15;411708000000;121566000000;533274000000"
"21-09-15;411307000000;120220000000;531527000000"
"22-09-15;410757000000;124367000000;535124000000"
"23-09-15;410362000000;119863000000;530225000000"
"24-09-15;410403000000;120642000000;531045000000"
"25-09-15;412199000000;115392000000;527591000000"
"28-09-15;412751000000;107315000000;520066000000"
"29-09-15;413453000000;120621000000;534074000000"
"30-09-15;413995000000;116138000000;530133000000"
"01-10-15;417278000000;124267000000;541545000000"
"02-10-15;419824000000;119536000000;539360000000"
"05-10-15;422030000000;124895000000;546925000000"
"06-10-15;423597000000;122603000000;546200000000"
"07-10-15;424702000000;122348000000;547050000000"
"08-10-15;426420000000;120964000000;547384000000"
"09-10-15;428016000000;117748000000;545764000000"
"13-10-15;428238000000;118781000000;547019000000"
"14-10-15;426575000000;115661000000;542236000000"
"15-10-15;424570000000;127291000000;551861000000"
"16-10-15;422760000000;127263000000;550023000000"
"19-10-15;421267000000;125834000000;547101000000"
"20-10-15;419605000000;131084000000;550689000000"
"21-10-15;418231000000;128334000000;546565000000"
"22-10-15;417278000000;131169000000;548447000000"
"23-10-15;417035000000;129362000000;546397000000"
"26-10-15;417840000000;125107000000;542947000000"
"27-10-15;419178000000;122068000000;541246000000"
"28-10-15;420487000000;111948000000;532435000000"
"29-10-15;423639000000;102085000000;525724000000"
"30-10-15;424285000000;118915000000;543200000000"
"02-11-15;425095000000;136062000000;561157000000"
"03-11-15;425959000000;134632000000;560591000000"
"04-11-15;426983000000;136951000000;563934000000"
"05-11-15;429160000000;138229000000;567389000000"
"09-11-15;430094000000;138313000000;568407000000"
"10-11-15;429733000000;140076000000;569809000000"
"11-11-15;428866000000;144176000000;573042000000"
"12-11-15;427942000000;134494000000;562436000000"
"13-11-15;426976000000;140994000000;567970000000"
"16-11-15;426297000000;143092000000;569389000000"
"17-11-15;425422000000;142626000000;568048000000"
"18-11-15;424661000000;133111000000;557772000000"
"19-11-15;424003000000;128363000000;552366000000"
"20-11-15;425336000000;120835000000;546171000000"
"23-11-15;425933000000;129020000000;554953000000"
"24-11-15;427184000000;125691000000;552875000000"
"25-11-15;428716000000;121260000000;549976000000"
"26-11-15;429817000000;128663000000;558480000000"
"30-11-15;432569000000;104192000000;536761000000"
"01-12-15;435012000000;176038000000;611050000000"
"02-12-15;438922000000;171940000000;610862000000"
"03-12-15;443640000000;174814000000;618454000000"
"04-12-15;446622000000;165694000000;612316000000"
"09-12-15;450254000000;178995000000;629249000000"
"10-12-15;452213000000;169764000000;621977000000"
"11-12-15;453305000000;163951000000;617256000000"
"14-12-15;454812000000;161841000000;616653000000"
"15-12-15;454974000000;157427000000;612401000000"
"16-12-15;455449000000;150525000000;605974000000"
"17-12-15;457041000000;173730000000;630771000000"
"18-12-15;458811000000;170633000000;629444000000"
"21-12-15;464641000000;173988000000;638629000000"
"22-12-15;467461000000;172545000000;640006000000"
"23-12-15;472862000000;160715000000;633577000000"
"24-12-15;473840000000;157321000000;631161000000"
"28-12-15;476137000000;153073000000;629210000000"
"29-12-15;478241000000;153824000000;632065000000"
"30-12-15;478905000000;130136000000;609041000000"
"31-12-15;478776000000;145113000000;623889000000"
"04-01-16;478962000000;141333000000;620295000000"
"05-01-16;478009000000;144060000000;622069000000"
"06-01-16;476523000000;128175000000;604698000000"
"07-01-16;475095000000;131644000000;606739000000"
"08-01-16;474191000000;138193000000;612384000000"
"11-01-16;473013000000;147593000000;620606000000"
"12-01-16;471327000000;148849000000;620176000000"
"13-01-16;468871000000;133651000000;602522000000"
"14-01-16;466549000000;136358000000;602907000000"
"15-01-16;464592000000;136403000000;600995000000"
"18-01-16;462893000000;126424000000;589317000000"
"19-01-16;461188000000;128751000000;589939000000"
"20-01-16;459427000000;130990000000;590417000000"
"21-01-16;458154000000;135086000000;593240000000"
"22-01-16;457257000000;135917000000;593174000000"
"25-01-16;456738000000;135352000000;592090000000"
"26-01-16;456290000000;141403000000;597693000000"
"27-01-16;455983000000;134736000000;590719000000"
"28-01-16;456364000000;134577000000;590941000000"
"29-01-16;456740000000;131592000000;588332000000"
"01-02-16;457414000000;129619000000;587033000000"
"02-02-16;458110000000;129027000000;587137000000"
"03-02-16;458842000000;123594000000;582436000000"
"04-02-16;460729000000;114201000000;574930000000"
"05-02-16;462844000000;106709000000;569553000000"
"10-02-16;463175000000;100526000000;563701000000"
"11-02-16;462896000000;109636000000;572532000000"
"12-02-16;461780000000;111311000000;573091000000"
"15-02-16;460627000000;114113000000;574740000000"
"16-02-16;459483000000;102436000000;561919000000"
"17-02-16;458309000000;93935000000;552244000000"
"18-02-16;457337000000;92813000000;550150000000"
"19-02-16;456569000000;93711000000;550280000000"
"22-02-16;455983000000;91461000000;547444000000"
"23-02-16;455111000000;95096000000;550207000000"
"24-02-16;454515000000;97996000000;552511000000"
"25-02-16;454904000000;97685000000;552589000000"
"26-02-16;454951000000;96295000000;551246000000"
"29-02-16;455511000000;103627000000;559138000000"
"01-03-16;455560000000;123615000000;579175000000"
"02-03-16;455680000000;134048000000;589728000000"
"03-03-16;457357000000;140160000000;597517000000"
"04-03-16;458004000000;135549000000;593553000000"
"07-03-16;458385000000;135046000000;593431000000"
"08-03-16;458124000000;133031000000;591155000000"
"09-03-16;457943000000;131951000000;589894000000"
"10-03-16;457635000000;130542000000;588177000000"
"11-03-16;457323000000;126406000000;583729000000"
"14-03-16;456636000000;118113000000;574749000000"
"15-03-16;456054000000;116979000000;573033000000"
"16-03-16;454994000000;125707000000;580701000000"
"17-03-16;454022000000;134131000000;588153000000"
"18-03-16;453296000000;135803000000;589099000000"
"21-03-16;452890000000;138317000000;591207000000"
"22-03-16;453286000000;129499000000;582785000000"
"23-03-16;453353000000;140889000000;594242000000"
"28-03-16;453344000000;130602000000;583946000000"
"29-03-16;453321000000;129965000000;583286000000"
"30-03-16;453429000000;109499000000;562928000000"
"31-03-16;453440000000;119579000000;573019000000"
"01-04-16;453718000000;156292000000;610010000000"
"04-04-16;453949000000;150974000000;604923000000"
"05-04-16;454757000000;146231000000;600988000000"
"06-04-16;454620000000;133855000000;588475000000"
"07-04-16;455618000000;134616000000;590234000000"
"08-04-16;456349000000;127174000000;583523000000"
"11-04-16;456278000000;127631000000;583909000000"
"12-04-16;455946000000;130205000000;586151000000"
"13-04-16;455311000000;131536000000;586847000000"
"14-04-16;455308000000;132738000000;588046000000"
"15-04-16;454558000000;123908000000;578466000000"
"18-04-16;454033000000;118348000000;572381000000"
"19-04-16;453442000000;127502000000;580944000000"
"20-04-16;453082000000;126670000000;579752000000"
"21-04-16;453082000000;112892000000;565974000000"
"22-04-16;452704000000;112673000000;565377000000"
"25-04-16;451628000000;112941000000;564569000000"
"26-04-16;450988000000;119012000000;570000000000"
"27-04-16;450593000000;125745000000;576338000000"
"28-04-16;450560000000;122312000000;572872000000"
"29-04-16;450850000000;121718000000;572568000000"
"02-05-16;451426000000;147409000000;598835000000"
"03-05-16;451958000000;145009000000;596967000000"
"04-05-16;452605000000;146475000000;599080000000"
"05-05-16;454318000000;145066000000;599384000000"
"06-05-16;455895000000;136472000000;592367000000"
"09-05-16;456777000000;142450000000;599227000000"
"10-05-16;456462000000;132784000000;589246000000"
"11-05-16;456103000000;133839000000;589942000000"
"12-05-16;455617000000;124885000000;580502000000"
"13-05-16;454740000000;129143000000;583883000000"
"16-05-16;454184000000;128765000000;582949000000"
"17-05-16;453355000000;135174000000;588529000000"
"18-05-16;452245000000;129432000000;581677000000"
"19-05-16;451585000000;125007000000;576592000000"
"20-05-16;451323000000;131196000000;582519000000"
"23-05-16;451153000000;129630000000;580783000000"
"24-05-16;450936000000;129036000000;579972000000"
"26-05-16;450861000000;119874000000;570735000000"
"27-05-16;450881000000;121207000000;572088000000"
"30-05-16;451411000000;122234000000;573645000000"
"31-05-16;451830000000;124326000000;576156000000"
"01-06-16;452898000000;159394000000;612292000000"
"02-06-16;454382000000;155227000000;609609000000"
"03-06-16;455303000000;156067000000;611370000000"
"06-06-16;456382000000;155498000000;611880000000"
"07-06-16;457215000000;152552000000;609767000000"
"08-06-16;457734000000;164438000000;622172000000"
"09-06-16;458562000000;162146000000;620708000000"
"10-06-16;459365000000;162705000000;622070000000"
"13-06-16;459826000000;158586000000;618412000000"
"14-06-16;459704000000;152837000000;612541000000"
"15-06-16;459848000000;166696000000;626544000000"
"16-06-16;460155000000;153716000000;613871000000"
"21-06-16;460361000000;160283000000;620644000000"
"22-06-16;459858000000;182277000000;642135000000"
"23-06-16;459600000000;170322000000;629922000000"
"24-06-16;460109000000;159998000000;620107000000"
"27-06-16;461699000000;152732000000;614431000000"
"28-06-16;462314000000;149121000000;611435000000"
"29-06-16;464362000000;159688000000;624050000000"
"30-06-16;467121000000;164111000000;631232000000"
"01-07-16;470546000000;216973000000;687519000000"
"04-07-16;475209000000;207411000000;682620000000"
"05-07-16;479630000000;186938000000;666568000000"
"06-07-16;485274000000;194661000000;679935000000"
"07-07-16;489561000000;193591000000;683152000000"
"11-07-16;491128000000;190102000000;681230000000"
"12-07-16;490746000000;182055000000;672801000000"
"13-07-16;489373000000;187947000000;677320000000"
"14-07-16;488245000000;191368000000;679613000000"
"15-07-16;487573000000;182099000000;669672000000"
"18-07-16;486688000000;178126000000;664814000000"
"19-07-16;485466000000;175109000000;660575000000"
"20-07-16;484109000000;176098000000;660207000000"
"21-07-16;482892000000;176112000000;659004000000"
"22-07-16;482054000000;176372000000;658426000000"
"25-07-16;481385000000;179441000000;660826000000"
"26-07-16;480602000000;188242000000;668844000000"
"27-07-16;480352000000;189080000000;669432000000"
"28-07-16;481316000000;187388000000;668704000000"
"29-07-16;483279000000;177851000000;661130000000"
"01-08-16;485926000000;201911000000;687837000000"
"02-08-16;487725000000;196113000000;683838000000"
"03-08-16;489591000000;181977000000;671568000000"
"04-08-16;492196000000;181232000000;673428000000"
"05-08-16;494345000000;180141000000;674486000000"
"08-08-16;495561000000;189661000000;685222000000"
"09-08-16;496133000000;185361000000;681494000000"
"10-08-16;495949000000;193354000000;689303000000"
"11-08-16;496027000000;183238000000;679265000000"
"12-08-16;494948000000;178526000000;673474000000"
"16-08-16;493946000000;167787000000;661733000000"
"17-08-16;492006000000;184307000000;676313000000"
"18-08-16;490267000000;183467000000;673734000000"
"19-08-16;488027000000;185104000000;673131000000"
"22-08-16;486542000000;186858000000;673400000000"
"23-08-16;485575000000;185056000000;670631000000"
"24-08-16;484168000000;188737000000;672905000000"
"25-08-16;483679000000;186172000000;669851000000"
"26-08-16;483083000000;185735000000;668818000000"
"29-08-16;484218000000;197343000000;681561000000"
"30-08-16;485181000000;199060000000;684241000000"
"31-08-16;485991000000;193739000000;679730000000"
"01-09-16;488444000000;217362000000;705806000000"
"02-09-16;490331000000;202189000000;692520000000"
"05-09-16;492513000000;200505000000;693018000000"
"06-09-16;493885000000;188762000000;682647000000"
"07-09-16;495342000000;200213000000;695555000000"
"08-09-16;497778000000;202282000000;700060000000"
"09-09-16;498779000000;196413000000;695192000000"
"12-09-16;498034000000;191591000000;689625000000"
"13-09-16;497213000000;184794000000;682007000000"
"14-09-16;495375000000;193062000000;688437000000"
"15-09-16;494009000000;191165000000;685174000000"
"16-09-16;493059000000;182758000000;675817000000"
"19-09-16;491532000000;187671000000;679203000000"
"20-09-16;490567000000;181932000000;672499000000"
"21-09-16;489592000000;185685000000;675277000000"
"22-09-16;488739000000;185059000000;673798000000"
"23-09-16;488186000000;178498000000;666684000000"
"26-09-16;488640000000;176660000000;665300000000"
"27-09-16;489445000000;172761000000;662206000000"
"28-09-16;489986000000;172083000000;662069000000"
"29-09-16;491751000000;160931000000;652682000000"
"30-09-16;492770000000;189885000000;682655000000"
"03-10-16;496008000000;190808000000;686816000000"
"04-10-16;499508000000;188136000000;687644000000"
"05-10-16;501980000000;190674000000;692654000000"
"06-10-16;506000000000;186581000000;692581000000"
"07-10-16;508678000000;198327000000;707005000000"
"11-10-16;509130000000;202763000000;711893000000"
"12-10-16;507932000000;201690000000;709622000000"
"13-10-16;506508000000;201352000000;707860000000"
"14-10-16;504982000000;202545000000;707527000000"
"17-10-16;503435000000;200691000000;704126000000"
"18-10-16;501592000000;198497000000;700089000000"
"19-10-16;499563000000;185756000000;685319000000"
"20-10-16;497858000000;193793000000;691651000000"
"21-10-16;497407000000;191397000000;688804000000"
"24-10-16;497788000000;188721000000;686509000000"
"25-10-16;498528000000;189301000000;687829000000"
"26-10-16;500285000000;173267000000;673552000000"
